Raman Shift,sample_1.txt,sample_10.txt,sample_11.txt,sample_12.txt,sample_13.txt,sample_14.txt,sample_15.txt,sample_16.txt,sample_17.txt,sample_18.txt,sample_19.txt,sample_2.txt,sample_20.txt,sample_21.txt,sample_22.txt,sample_23.txt,sample_24.txt,sample_25.txt,sample_26.txt,sample_27.txt,sample_28.txt,sample_29.txt,sample_3.txt,sample_30.txt,sample_31.txt,sample_32.txt,sample_33.txt,sample_34.txt,sample_35.txt,sample_36.txt,sample_37.txt,sample_38.txt,sample_4.txt,sample_5.txt,sample_6.txt,sample_7.txt,sample_8.txt,sample_9.txt
325.29,1645.3333,5861,11521.6667,5766,7729.6667,6834.6667,6961.6667,7560.6667,8135.3334,7705.6667,4492.6667,3141.6667,4532.6667,7322.6667,5478.6667,6758,8029.3333,8613,8379,10029,8992,10410.3333,4615,7595.3333,7251.3333,8840.3333,7333.3333,8645.3333,9916,12905,15748.3333,5181,785,164.6667,6084.6667,6074,9820.3334,8345.6667
327.61,1651.6667,5876.6667,11553.3333,5777.3333,7662.6667,6851.3333,6950.6667,7581.3333,8103.3333,7636.6667,4534.3333,3155.3333,4608.6667,7272.6667,5457,6676.3333,8074.3333,8539.3333,8454,10157,9046.6667,10396.6667,4619,7596.6667,7264,8955.3333,7388,8600.3333,9984.6667,12940.6667,15805,5179.3333,774,152.3333,6114.3333,6012,9853,8379
329.93,1623.3333,5842.3333,11548.3333,5796.6667,7684,6810.3333,6968.6667,7555.6666,8113.6666,7607,4543,3122.3333,4586.3333,7292,5465.3333,6672.3333,8155,8547,8403,10157.3334,8903.6667,10393.6667,4594,7568,7253,8916,7329.3334,8613.3334,9839.6667,12887,15741.3334,5218,758,227,6105.6667,6012,9796.6667,8354.3333
332.24,1644,5893.3333,11594.3333,5826.6666,7751.3333,6812.6666,6943.3333,7575,8112,7709.3334,4555,3121,4554.3334,7284,5424,6716.6667,8066,8520.6667,8386.6667,10099.6667,9005.3333,10386.6667,4556.3333,7550,7267,8921,7302.3333,8603.3333,9944.3333,12890.6667,15885.3333,5156.3333,787,198.3333,6054.6666,6033.6666,9812.3333,8385.3333
334.56,1643,5839.6667,11619.6667,5788,7649.6667,6895,6970.3334,7578.6666,8104.3333,7675.6666,4527.3333,3117,4564.3333,7227.6666,5346,6645.6666,8083,8486.6667,8386,10068.6667,8877.3333,10438,4594.3333,7631,7203.3333,8810.3333,7295,8644,9852.6667,12871,15815,5064.6667,801,213.6667,6090.3334,6024.3334,9884,8372
336.87,1613.3334,5837.3333,11705.3333,5772.3333,7638.6666,6854.6666,6931.6666,7581.6667,8061.6667,7629,4495.6667,3144,4538.6667,7163.6667,5395,6674.3333,8086.3333,8488.6667,8379,10129,8978.6667,10423.3333,4540,7578.3333,7240,8942.6667,7339,8575,9902,12853.6667,15906,5142.3333,756,160,6080.6666,6027,9917.3333,8326
339.18,1611,5924.3333,11678.3333,5881,7671.6666,6818.6666,6943.6666,7638,8063.6666,7669.6666,4514,3094.3333,4552,7264.3333,5370.6666,6691.3333,8088,8560.3334,8406.6667,10145,8999.6667,10411.6667,4612,7598.6667,7237.3334,8898,7295.6667,8543,9975.6667,12977,15911.6667,5136.3334,768.6666,191.3333,6175.3333,5988,9836.3333,8330.3333
341.5,1655,5803.3333,11557.6667,5805,7587.6667,6807,6926.6667,7534,8072.6666,7629.3333,4473.6666,3062.3333,4525.3333,7198.6666,5423,6607,8014,8421,8337,10023.3333,8894,10412.3333,4559.3333,7554,7143,8798.6667,7272.3333,8535.6667,9776.6667,12816,15782,5037,726.3333,203.3334,6050.6667,5990.6667,9792.6667,8285.3333
343.81,1683,5770.3333,11569.6667,5772.6667,7704.6667,6796.6667,6918.6667,7550.3333,8056.3333,7605,4474,3112.3333,4514.3333,7183.3333,5431,6642.6667,8076.3333,8460,8420.3333,10136,8968.3333,10460,4554.6666,7585,7230,8850,7258.6666,8589.3333,9873,12920,15933,5091.6666,807.3333,204.6667,6002.3333,5971.3333,9849.3333,8288
346.12,1669.3334,5774.3333,11630.6667,5786,7636,6826.3333,6931,7504.6667,8064,7605.3334,4474.3334,3066.6667,4481.3334,7173.6667,5334.6667,6602.3334,8126,8558.3333,8424.6667,10139.3333,8951.3333,10590.6667,4515.6667,7686.3333,7271,8952.6667,7276,8621.6667,9871.6667,12908,15914.6667,5167.6667,780.3333,198.3333,6044.3333,5965.6667,9822.3333,8330.6667
348.43,1608,5769.3333,11644,5766.6667,7598.3333,6812.3333,6860,7518.3334,8076.3334,7538,4423.3334,3037,4438.6667,7084,5385,6574.3334,7973,8413.6666,8299.6666,10095.3333,8914,10448.3333,4567.6667,7559,7143.3333,8905.3333,7233,8594.3333,9854,12877,15827.3333,5069.6666,745,185.3334,6078.3333,5919.6667,9803.3333,8249
350.73,1619,5794.6666,11598.6666,5689.6666,7603.6666,6776.6666,6825.3333,7526,8097.3333,7539,4412.3333,3037.3333,4422.6667,7095.6667,5358.3333,6593.3333,7994.3333,8376.6666,8316.3333,10045.6666,8837.3333,10332.6666,4492.6666,7602,7133,8763.3333,7177.6666,8493.6666,9780,12744.3333,15810,5040.3333,746.6667,149.6667,5960.6666,5944.3333,9763.6666,8251.6666
353.04,1635.6667,5730.6667,11537,5709.6667,7520,6745,6912.3334,7421.3333,7916,7561,4417,3040.3334,4417.3333,7017,5270,6517.6666,7880,8308.3333,8331.3333,9991.3333,8868,10370,4416.6667,7483.3333,7130.3333,8780.6667,7157,8431,9655.6667,12688,15704.3333,5038.3333,751,178,5978,5848,9750.6667,8167.6667
355.35,1622,5718.3333,11595.6666,5675.6666,7565.6666,6737.3333,6814.6666,7451.6667,7978,7514.3334,4408.6667,3046,4377.6667,6990.6667,5253.3334,6456.3334,7845.3333,8288.6666,8250.6666,10014.6666,8801,10370.3333,4484.6667,7496.3333,7005.6666,8737.6666,7128.6666,8443.6666,9650.6666,12524.6666,15638.3333,4920.3333,726.6666,201.6667,5905,5835.3333,9638.3333,8139.3333
357.65,1570.6667,5625,11415.6666,5612.3333,7482.3333,6709,6709,7407.6666,7908.6666,7479,4319,2975.3334,4406.6666,6927,5214.6666,6434.3333,7805,8256,8219,9891.6667,8729.3334,10268.6667,4387.6667,7460.3334,7016,8686.3334,7064.6667,8289.6667,9591.3334,12568,15623.6667,4922,719.3334,234,5901.3333,5794.6666,9571.3333,8014.6666
359.96,1559.6666,5548,11380.6666,5543.3333,7389,6623,6653,7305.6667,7809.3334,7422.6667,4316.3334,2943.3334,4282.3334,6788.3334,5168.3334,6330.3334,7757.6667,8183.3333,8146,9948.3333,8715.6667,10169.3333,4339,7388,6997,8652,7040,8316,9592,12529.6667,15558.3333,4912,747.6666,139.6666,5805.6666,5736.3333,9557.6666,8020.3333
362.26,1552.3333,5534.6667,11375.6667,5533.3334,7332,6560.6667,6665,7314.6667,7839.3334,7440.3334,4316.6667,2894.3333,4280.3334,6815.3334,5133.6667,6313.3334,7695.6667,8129,8123.6667,9866.3333,8621.6667,10145,4269.3334,7299,6936.6667,8572,7030.6667,8239,9460.6667,12353.6667,15526.6667,4826,701.6667,163.6667,5754,5707.3334,9509.3334,7943
364.56,1520.6666,5444.3334,11278,5514.6667,7345,6587.3334,6633.6667,7302.3334,7795.3334,7357.3334,4227.3334,2931.6667,4280,6805,5044.6667,6323.3334,7704.6667,8079.3334,8070.6667,9810.3334,8575.3334,10089,4244.3333,7301,6879.6667,8489,6977,8217.6667,9410,12519.6667,15428,4766.6667,678,201,5736,5594,9441.6667,7873
366.86,1561,5465,11160.6667,5442.3334,7231.3334,6458.6667,6551.3334,7249.3334,7727.3334,7309.6667,4231.6667,2870,4142.3334,6726,5045,6259,7599,7976.6666,7934.6666,9659.6666,8557.3333,10025.6666,4230,7233.3333,6829,8444.6666,6904,8113.3333,9360.6666,12274,15324,4728.6666,715.3333,152.3333,5642,5581.3334,9385.6667,7816.3334
369.16,1516.6667,5399.6666,11125.3333,5429,7183.6666,6532.6666,6514.6666,7076.6667,7678.3333,7236.6667,4128.3333,2860.6667,4139.3333,6728,4974,6189,7552.3333,7948,7991.6666,9740.6666,8572.3333,10003.6666,4166,7173.6666,6796.6666,8425,6792,8033.6666,9315,12230.6666,15173.6666,4670.3333,696.6666,173.3333,5594.3333,5543,9394.3333,7726.6666
371.46,1493.6667,5382.6666,11081.6666,5359.3333,7209.6666,6413.3333,6411.6666,7088.6666,7677.6666,7181,4184,2848,4185,6596.3333,4978,6125,7512.3333,7887,7897,9620,8435,9912,4132.3334,7069.6666,6780.3333,8377.3333,6789.3333,8026.6666,9139,12150.6666,15108.3333,4681,669.6667,163.3334,5541.3333,5499.3333,9316,7697
373.76,1491.6667,5287,11014,5294.3334,7082.6667,6346,6393.3334,7033,7562.3333,7136.6666,4160.6666,2818.6667,4107.3333,6649,4948,6154,7426.3333,7875,7770.3333,9519.3333,8357,9840.6666,4066,7093,6694,8357.3333,6762,7973,9109.3333,12118.3333,15032.3333,4600,684.3334,197,5566,5428,9194.3334,7691
376.05,1456.6666,5271.3333,10965.6667,5285.6667,7083.3333,6303.3333,6343.6667,6978.3333,7474.3333,7143.6666,4043.6666,2790.6667,4038,6553.6666,4821.6666,6028.3333,7450.3333,7807.3333,7823,9505.3333,8388,9833.3333,4074,7100,6650.3333,8220,6704,7937.6666,9193.3333,12057.3333,15037,4559.3333,676.3333,158.3334,5532.6667,5463.6667,9150.3333,7661.6667
378.35,1481,5213.6667,10957.6667,5270,7060.6667,6356,6405.6667,6949.3334,7530.3334,7070.3334,4056.6667,2686.6667,4014,6525.6667,4858.6667,6032.3334,7430,7822.3334,7748,9451.3334,8283.6667,9820.3334,4030,6976,6658,8245.6667,6658,7961,9079.6667,12039,14994.3334,4535,653,166.6667,5522,5391.3334,9217,7699.6667
380.65,1407.3333,5252.3334,10889.6667,5247.6667,7036.6667,6254.3334,6308,6905,7492,6989.3333,4004,2694.6667,4014.6666,6540.3333,4762.6666,6013.3333,7354,7708.6667,7703.6667,9397.3334,8228.6667,9707.3334,3943,6965,6551,8175,6630,7861.6667,9075,12005.3334,14938.3334,4499,673.6667,162.3334,5452.3334,5465,9152,7613.3334
382.94,1423,5182.6666,10873.6666,5189.6666,6961.3333,6212.6666,6284.6666,6923.3334,7422.6667,6971.6667,3936,2754.3333,3956.3334,6548.6667,4777.3334,5977,7369.6667,7776.6667,7696.3334,9355,8254,9708.3334,3937.6666,6976,6580,8199.6667,6634,7880.3334,9042.3334,12010,14931,4507.3334,678.3334,200,5458.6666,5374,9136.3333,7579.3333
385.23,1438.6667,5235,10822.3333,5138.6667,6867,6244.6667,6257.3333,6846,7419.6666,7029,3906.3333,2686,3901.3333,6481,4690,5918.3333,7342,7675.3333,7639.3333,9250.6667,8201.3333,9662.6667,3879,6917.6667,6552.6667,8154.6667,6517.6667,7816.6667,9069.6667,11970.6667,14959,4439.3333,634.3333,172.6667,5456,5364.6667,9067.3333,7550.6667
387.52,1469,5150.3333,10873,5112.6667,6935,6176.3333,6206,6856.3333,7397.6666,6977.6666,3853,2684.6666,3870.6666,6467,4697.3333,5864,7227,7639.6667,7547.6667,9229.6667,8129.6667,9562.6667,3914.6666,6926.6667,6515,8122.3333,6463.3333,7753,8952.3333,11878,14790,4418.6667,673.3333,161.3333,5425,5359.3333,9092.6667,7549.6667
389.81,1402,5127,10809,5114,6880,6129,6200,6811.6667,7371.6667,6957.3333,3887.3333,2602,3859.6667,6438,4661.3333,5859.6667,7226,7661.3334,7614.6667,9212.6667,8211.3334,9617.6667,3834.6667,6820.6667,6499.3334,8127.6667,6543.3334,7759.3334,9012.6667,11961.6667,14799.6667,4392.6667,650,134.6667,5408,5353.3333,9055,7527.6666
392.1,1364.6667,5144,10781.6667,5182.3333,6358.6667,5562,5603,6864,7358,7541,4500,2646.6666,4430.3333,7070,5269.6667,6481.6667,7243.3334,7663.3334,7586.6667,9274.3334,8081.6667,9618,5174.6667,6884.3334,6530.3334,8127,6484,7753.3334,8922,11885,14671.3334,4443.3334,626.3333,171,5395.6667,5345.6667,9028.3333,7553
394.39,1396.6667,5130,10692,5056.6667,6813,6076.6667,6232.3334,6826,7340.6667,6912.6667,3897.3334,2618.6666,3904.3334,6426,4651.3334,5837.6667,7229,7631.6666,7563.3333,9261,8093,9554,3834.6666,6886.3333,6503.6666,8098.3333,6504.6666,7768,8887.3333,11728.6666,14596.3333,4530.3333,653,185.3334,5313.3334,5279.3334,9013.6667,7489
396.68,1430.6667,5130,10737.3333,5048.3333,6836.3333,6099.3333,6157,6723.3333,7280.3333,6940.6667,3835.6667,2582.6666,3870,6412.3333,4721.6667,5845,7213,7577,7570,9224.6667,8133.6667,9541.3333,3872.3333,6848.6667,6490.6667,8116,6566.3333,7783,8973,11824.6667,14737.6667,4658.6667,680,159.3334,5283.6666,5277.6666,8934,7474.6666
398.97,1442.6667,5100,10725.6667,5095.6667,6833.6667,6101.6667,6147.3333,6759,7256,6902.3334,3833.3334,2619.6667,3855.3334,6353,4675.3334,5786.6667,7205,7560.3333,7547,9243.3333,8075.3333,9544,3828.3333,6865.3333,6488,8034,6441.6667,7750,8928.3333,11833.3333,14635,4617.6667,618,107.3333,5341.6667,5283.3333,9012,7470
401.25,1424.3333,5074.3333,10739,5125.6667,6924,6092.3333,6135.6667,6795,7244.6667,6872,3833.3334,2649.3334,3795.3334,6396.6667,4680.3334,5816.6667,7147.6666,7604.6666,7463,9187,8035,9489.3333,3816,6733.3333,6403.3333,7977.6666,6458.3333,7684.3333,8827.3333,11752.3333,14610,4399,649.3333,178.6667,5323.3333,5333,9034.3333,7500.3333
403.54,1354.6667,5039.6667,10606.6667,4994,6746,6004.6667,6071.6667,6785.3333,7270.6666,6864,3872.6666,2595.3333,3854.3333,6337.6666,4622.3333,5842,7111,7531.6667,7541.6667,9182.3334,8090.6667,9500,3835.6667,6798.3334,6386.6667,7960,6415.6667,7659.6667,8836.6667,11708.3334,14596.6667,4353.3334,652.6667,152.3333,5228.6667,5165.6667,8898.3333,7360.3333
405.82,1418,5053.3334,10694,5059.3334,6761.3334,6138.3334,6121.3334,6780.6667,7261,6871,3820.6667,2590,3787.6667,6253.6667,4620,5782,7129,7542,7545.3334,9147.3334,8067,9540,3791.3333,6822.6667,6444,8021,6434.3334,7667,8808.3334,11733.6667,14583.6667,4676.3334,614.6666,181.6667,5296.3334,5216.3334,8932.3334,7384
408.11,1378,5034.3333,10650.6667,5075.6667,6817.3333,6051.3333,6126.6667,6735.3334,7245.6667,6799.3334,3833,2609.3333,3813.6667,6309.6667,4573,5782.6667,7000,7498,7449.6667,9181.6667,7987,9440.3334,3754.3333,6688.3334,6358.6667,7976.6667,6356.6667,7606,8735.3334,11714.6667,14500.6667,4984.6667,652.3333,147.3333,5336.6667,5221,8979.6667,7328.6667
410.39,1377,4955,10704.6667,5021.6667,6799,6001.3334,6129.3334,6732,7283.3333,6910.3333,3833.3333,2551.3333,3780.3333,6329.3333,4580,5730,7059,7530.6667,7491.3334,9151.3334,8012.3334,9486.3334,3819.6666,6770.6667,6430,7983.3334,6386.3334,7528.6667,8832.6667,11678.3334,14563,5356,661.6667,144.6667,5217,5155,8856.3334,7290
412.67,1396.3333,5041.3334,10691.3334,4974,6778.3334,6032.3334,6112.3334,6686.3333,7267.3333,6819,3710,2497.6667,3736.6667,6260,4549.6667,5693,7080,7542,7489,9148.3333,8034.3333,9465,3695.3333,6757.3333,6394,7966,6393.3333,7522.3333,8781.3333,11644.6666,14594.3333,4734,627.3334,137,5204,5095,8890.3334,7300.3334
414.95,1392.3333,5001.6666,10667.3333,4999.3333,6776.6666,6067.3333,6119,6679,7290.3334,6859.6667,3776.3334,2612,3776.3334,6304.6667,4557,5718.6667,7050,7464.3333,7499.6667,9145,8043.3333,9430.3333,3707.3333,6762.3333,6401.6667,7979.3333,6281.6667,7551.6667,8706.6667,11688.3333,14617.6667,4274.6667,590.6667,150.6666,5190,5147.6666,8910.6666,7372.3333
417.23,1347.6667,4982.3333,10671,4995.6666,6770,5993.6666,6078.6666,6714.3333,7224.3333,6851,3767,2583.3333,3720.6667,6212.3333,4506.3333,5681,7118.6667,7525.6667,7535,9209.6667,8064.6667,9504.6667,3647,6780,6466,7990,6380.6667,7553.6667,8788.6667,11704.3334,14626,4251,647.6666,162.6667,5143,5208,8940.3333,7260
419.51,1330.3334,4935.3333,10644,5016.6667,6713.6667,6002.6667,6097,6721.3334,7276.6667,6840,3790,2476,3701,6190,4506.3334,5669.3334,7025.3333,7446.6667,7549,9120.6667,7992,9515.6667,3745,6779.6667,6358.6667,7951,6313.6667,7602.3333,8715.6667,11683.6667,14604,4217.6667,599.6666,157,5185.3333,5111,8871.3333,7286
421.78,1318,4984.3334,10730,5041,6802,6060.6667,6094,6667.3333,7271.3333,6858,3791,2477.3333,3724.3333,6165,4483.3333,5661.3333,7089.6667,7494.6667,7542,9206.3334,8038.3334,9546,3676.6667,6762,6421,7995.6667,6323.3334,7517.3334,8727.6667,11711.3334,14659,4231,587.3333,146,5206.6667,5126.3334,8908.6667,7283.3334
424.06,1340,4915.3334,10681.6667,5005.3334,6824.3334,6054.6667,6055.6667,6676.6667,7251,6867.3333,3769.6667,2527.3333,3731.6667,6222.3333,4494.6667,5596.6667,7071,7531.6667,7489.6667,9203,8037,9576,3641.6666,6765.6667,6398.3333,7938.3333,6315,7553,8711,11656.6667,14565,4136.6667,660.6667,129.6667,5151.6667,5122,8869.6667,7332.6667
426.33,1331.6667,4972,10682,5007.6667,6791.6667,6015,6114.3334,6727.3333,7309,6862.3333,3797.3333,2514.6667,3725,6258,4516.6666,5676,7040.3333,7467.3333,7545.3333,9168,7992,9557.6667,3663,6800,6358.6667,7976.6667,6328.3333,7512.6667,8679,11736,14570.3333,4170.6667,595.3333,143.3333,5148.3334,5104.3334,8931.3334,7332.6667
428.61,1345,4911.3333,10693.3333,4949.6666,6688,5995.6666,6071,6667.3333,7277,6837.3333,3739.3333,2466.3333,3690.6667,6196.3333,4488.3333,5584.3333,7054,7409,7484.3334,9219.3334,8011.6667,9493.6667,3620,6695,6350.3334,7923.6667,6290.3334,7516,8629,11723,14612.6667,4141.3334,606.3334,158.3333,5083.3333,5068.3333,8873,7196.6666
430.88,1303.6667,4980,10665.6667,4972.6667,6798.6667,6052.3333,6046,6683.3333,7266.3333,6755,3770.3333,2517,3703,6174.6666,4508.3333,5644.3333,7028,7479,7539,9282.6667,8003,9525.6667,3584.6666,6791,6440,7924,6324.6667,7532.3333,8664.3333,11599.3333,14654.3333,4154.6667,621.6666,112,5141.3333,5095,8858,7256.6667
433.15,1251.3334,4898.6667,10704.6667,5032,6799.6667,6045.3334,6063.3334,6725,7328.3333,6789.6666,3741.6666,2467.3333,3758.3333,6154.3333,4492.3333,5646.6666,7032.3333,7453,7490.3333,9136.6667,8053,9533.6667,3614.3334,6765.6667,6308,7963.6667,6308.3333,7515,8600.6667,11665.3333,14531.3333,4186.3333,588.6666,152.6666,5135.6667,5066,8849.6667,7287
435.42,1361.6667,4933,10687.6667,4987.6667,6688,5978.3333,6010,6712.3333,7175.3333,6825,3773,2434.3333,3708.3333,6173.6667,4442,5642.6667,6979.6667,7449.3334,7489,9181,7974,9423.3334,3639.6667,6755.6667,6345.3334,7945,6222,7458,8644.3334,11595.3334,14493.3334,4141,638.6667,169.6666,5103,5010.6667,8863,7234.6667
437.69,1338,4823.6667,10584.6667,4886.6667,6667.6667,5973.6667,6013,6596,7148,6757.6667,3716.6667,2458,3662.6667,6040,4424.6667,5561.6667,7014,7404.6667,7406,9149,7961.3334,9418,3618,6772,6303,7879.3334,6228,7431,8589.6667,11583.3334,14520,4095.3334,586,175.3333,5103.6667,5015.6667,8828.3334,7192
439.96,1303.3333,4916,10663.6667,4952.6667,6772.3333,6028.6667,6037.3333,6658.6666,7145.6666,6773,3712,2479,3654.6666,6070,4391.3333,5516,6926,7385.6667,7400.6667,9180.3333,7922.3333,9410,3609,6664.3333,6309.6667,7887,6230.6667,7355.3333,8560,11538,14595,4069,621.3333,137.6667,5151.6667,5049.3333,8909.3333,7219
442.23,1300.3333,4934.6667,10695.6667,5001.6667,6700.3334,6032.6667,6006.6667,6681.6667,7229,6824.3333,3748,2413,3674.3333,6115.3333,4411.6667,5559.6667,6944,7367.3333,7449.3333,9163.3333,7920,9511.6667,3573.6667,6739.3333,6315,7909.6667,6251.3333,7303.6667,8567,11507,14473,4055,620.6666,164.3333,5097.3334,5062.6667,8875.3334,7198.3334
444.5,1327,4893.6666,10726.3333,4971,6667.3333,5993,6054.6666,6638.3333,7203.6667,6743.3333,3705.3333,2441,3617,6019,4365,5590,6953.6667,7360.6667,7459,9160.3334,7987.3334,9478.6667,3554.6666,6746.6667,6316.3334,7935.6667,6208.6667,7455.6667,8476,11549.3334,14548.3334,4113.3334,590,125.3333,5077.3333,5006,8845.3333,7167
446.76,1285.6667,4841.3333,10631,4920,6702.6667,6008.3333,5946.3333,6609,7111.6667,6735.3334,3659.6667,2445.6666,3648.3334,6032,4364.6667,5506,6890.6667,7381,7453.3333,9035.3333,7947.3333,9480.3333,3583.6667,6681,6324,7903,6243.3333,7374.6667,8519.6667,11562.6667,14464.6667,4090,638.3334,163.3333,5064,4970.6667,8784.3333,7185
449.03,1293.3334,4840,10639.6667,4935.6667,6729.3334,5929.6667,5984.3334,6582,7200.6666,6731,3695.6666,2414,3677.3333,5990,4403.6666,5506.6666,6935.6667,7298.3333,7416.6667,9149.6667,7970.3333,9421.6667,3537.3334,6656.3333,6336.6667,7863.3333,6166.3333,7361.3333,8521,11587.3333,14451.6667,4084.3333,572.3333,186.6667,5081.3334,4934,8767.6667,7161
451.29,1277.6667,4862,10582,4831.3334,6644.3334,5914.3334,5963,6652,7174.6666,6748.6666,3705.6666,2360,3700.3333,5988.3333,4356.3333,5551.6666,6982.3334,7294.6667,7421,9138,7985.6667,9407,3594.6666,6629.3334,6261,7880.3334,6182,7362.3334,8499.3334,11500.6667,14460.3334,4061,576.6667,115.6667,5017.6667,4943.6667,8774,7099.3334
453.55,1294.6667,4831.3334,10642.6667,4984.6667,6697.3334,5989.6667,6002.3334,6643.6666,7223,6811,3684,2452,3621,6043,4371,5515.3333,6909.6667,7296.6667,7408.3333,9080,7942.3333,9446,3553.6666,6766.6667,6342,7895,6190.3333,7340,8454.3333,11495,14471.6667,4046,632.6667,161.3334,5037,4933,8716,7083
455.82,1301.6667,4899.6666,10665.6666,4971,6755.3333,5981,6004,6589.6666,7200.6666,6752.6666,3679,2440.3334,3601.6666,5959.6666,4347.6666,5502.3333,6832,7327.3333,7380.3333,9126,7969.6666,9486,3481.6667,6683.3333,6333.6666,7886.6666,6200.3333,7357,8512.6666,11547.3333,14549,4101.6666,608.6666,150.3334,5008.6666,4925.3333,8749.3333,7146
458.08,1277.6667,4912.3333,10598,4948,6713,6005.3333,5994,6528,7115.3334,6709.3334,3620,2388.3333,3591.6667,5970.3334,4312,5521,6852.3333,7303,7376.6666,9075.6666,7914.6666,9422,3552,6679.3333,6219.3333,7788,6137.3333,7333.3333,8425.6666,11418,14388,3997.3333,600.3333,148.3334,5078.6667,5005.6667,8790.6667,7094.3333
460.34,1254.6667,4794.6667,10618.3334,4931.6667,6622.6667,5879,5942.6667,6604,7119.6666,6766.3333,3646.3333,2364.6667,3602.3333,5914.3333,4320.6666,5508,6848.3333,7252.6667,7443.3333,9038,7931.6667,9429.3333,3523.6667,6689.6667,6294,7866.6667,6254.3333,7303,8413,11360,14407.6667,3999.6667,568.3334,119.3333,5002,4883,8690.6667,7076
462.6,1293.3333,4802.3333,10598.6666,4911,6667,5980.3333,5978.6666,6574.6667,7133,6753.3334,3692,2410.3333,3606.6667,5960.3334,4371,5509.3334,6847.6667,7314.3334,7349.3334,9115.3334,7893,9401,3449,6630.3334,6185.3334,7855.3334,6129,7324,8437.6667,11476,14388.6667,4010.6667,598.6666,151,5058.6666,4946,8788,7096.6666
464.86,1313.3333,4841.6667,10607,4919.3334,6669,5972,6013.3334,6583.6666,7151.6666,6691.6666,3694.3333,2355,3581.6666,5959.6666,4275.6666,5471,6805.6667,7295.3334,7369.6667,9098,7908.6667,9491,3500.3333,6698,6267.3334,7860.6667,6129,7270,8399.3334,11392.3334,14490,3964,578.3333,162.6667,4996.3334,4931.6667,8775,7107.6667
467.11,1306.3333,4799.6667,10589.3334,4915,6651,5907,5947,6550,7154,6695.3333,3634.3333,2339.3333,3580,5913.3333,4311.3333,5481,6816.3333,7285,7357.3333,9053.3333,7878.6667,9455.6667,3491.6667,6638.3333,6256,7865.6667,6112.3333,7262.3333,8412.3333,11482.6667,14485,3985,624.6666,146,4976.3334,4931,8718.3334,7069
469.37,1289.3333,4763,10503.3333,4827,6552,5872,5902,6507.6666,7060,6665,3587.6666,2346.3333,3523,5923,4238,5387,6878.6666,7302.3333,7391,9127.6666,7888.3333,9476.3333,3492.6667,6726,6232.3333,7871,6105.6666,7331.3333,8434.6666,11395.3333,14471,3991.6666,552,165.3333,5011.3333,4919,8698.3333,7038.6667
471.62,1206.3334,4784.6667,10596.6667,4865.3334,6621,5859,5940.3334,6540.6667,7086.6667,6734.3333,3651,2376.6667,3586.3333,5939,4273.6667,5454,6758.3333,7255.6667,7304.6667,9060,7800,9403,3455.3333,6651.6667,6231.3333,7813.3333,6100.6667,7274.6667,8425.6667,11433,14427.6667,3989.6667,575,135.6666,4918.6667,4935.6667,8664.6667,7061
473.88,1292,4771.3333,10601.6667,4826.6667,6600.3333,5856,5881.6667,6526.6666,7073.3333,6654,3601,2317,3553.6666,5892,4202.3333,5414.6666,6730,7161.3334,7391.3334,9029.6667,7835.6667,9424.3334,3414.6666,6638.3334,6211.6667,7713,6112,7233,8367.6667,11355.3334,14461.6667,4013,587,156.3333,4968,4924.6667,8700,7038.3333
476.13,1283,4816.6667,10657,4906.6667,6622.3334,5860.6667,5936,6507.3334,7092.3334,6712,3613.6667,2357.3333,3499,5865,4208.6667,5354,6818,7264,7368,9003.6667,7859.6667,9452,3498,6601.3334,6216.6667,7829,6089,7232,8430.6667,11444,14444.3334,3971.6667,637.6666,152.6667,4959.3334,4932.3334,8691,7068.3334
478.38,1317.3333,4758,10587.3333,4858.6667,6602.6667,5857.3333,5922.6667,6502,7047.6667,6691.3334,3593,2304,3517,5831.3334,4274.3334,5390,6775.3333,7078.3333,7245,9042.3333,7757,9301.3333,3361,6570,6179,7781.3333,6109.3333,7166.3333,8311.6667,11312.6667,14315,3923,551,149.6667,4994.3333,4860.3333,8684.6667,7021.6667
480.63,1269.6667,4694,10507.3333,4858.6666,6605.6666,5859,5917.3333,6501,7099.6666,6661,3605,2339.6667,3529.6666,5840.6666,4231.6666,5360.3333,6788,7184.6666,7262.6666,9025.6666,7812.3333,9384.3333,3406.6666,6636.3333,6157,7774.6666,6124,7194.6666,8307.3333,11352.3333,14373.3333,3960.6666,562.3333,137.3333,4940.6666,4833.3333,8629.3333,6961.6666
482.88,1224.3333,4819.3333,10482,4861.6666,6519.6666,5872.6666,5948.6666,6549.6667,7068.3333,6641.6667,3580.3333,2348.3333,3545.3333,5854,4258,5346.6667,6737,7126.6667,7246.3334,8928.6667,7798,9313.3334,3449.6666,6572,6195.3334,7694,6027.6667,7135,8302.6667,11241,14311.6667,3920.3334,558,151.3334,4960.3333,4899.3333,8649.6666,7029
485.13,1246.3333,4784,10557.6666,4873,6624,5835.6666,5904.6666,6495.6667,7020.6667,6609,3578.6667,2346.6667,3532,5821.6667,4149.6667,5301.3334,6727.6667,7093,7211,8943.6667,7770.3334,9326.6667,3408.6667,6594.3334,6153.3334,7686.6667,6036,7154,8247,11223.3334,14333.6667,3899.3334,618.3333,156.3333,4982.3333,4894.6666,8652.6666,7009.6666
